ds,yhat
2022-06-17 04:00:00,40145.50601005827
2022-06-17 05:00:00,40866.975398994386
2022-06-17 06:00:00,41413.841992158064
2022-06-17 07:00:00,40803.929864804624
2022-06-17 08:00:00,39838.286441205026
2022-06-17 09:00:00,38179.6951045372
2022-06-17 10:00:00,36173.66154268861
2022-06-17 11:00:00,33755.06222324484
2022-06-17 12:00:00,31419.27919771039
2022-06-17 13:00:00,28846.795574377236
2022-06-17 14:00:00,26285.317100917502
2022-06-17 15:00:00,24175.766911943327
2022-06-17 16:00:00,22549.336787116237
2022-06-17 17:00:00,21599.38856231641
2022-06-17 18:00:00,21289.40146152747
2022-06-17 19:00:00,21524.013516980944
2022-06-17 20:00:00,22479.079276273646
2022-06-17 21:00:00,24140.962488865174
2022-06-17 22:00:00,26059.559349089057
2022-06-17 23:00:00,28437.748726666898
2022-06-18 00:00:00,31269.342987480093
2022-06-18 01:00:00,33734.209478107856
2022-06-18 02:00:00,36169.95810700832
2022-06-18 03:00:00,38161.0315792897
2022-06-18 04:00:00,39892.22672951778
2022-06-18 05:00:00,40999.25112722893
2022-06-18 06:00:00,41308.24192860655
2022-06-18 07:00:00,40739.26443697154
2022-06-18 08:00:00,39833.06232837112
2022-06-18 09:00:00,38212.27762606395
2022-06-18 10:00:00,36035.632913257796
2022-06-18 11:00:00,33544.49944836396
2022-06-18 12:00:00,31249.855326486264
2022-06-18 13:00:00,28608.360857178464
2022-06-18 14:00:00,25915.46204609393
2022-06-18 15:00:00,24075.429325438323
2022-06-18 16:00:00,22218.089231060934
2022-06-18 17:00:00,21161.285011749285
2022-06-18 18:00:00,21177.950442779562
2022-06-18 19:00:00,21465.137976909733
2022-06-18 20:00:00,22646.43512713641
2022-06-18 21:00:00,23887.639125779606
2022-06-18 22:00:00,26214.82249628498
2022-06-18 23:00:00,28628.685701423856
2022-06-19 00:00:00,31085.34741330498
2022-06-19 01:00:00,33600.88673227174
2022-06-19 02:00:00,36134.86012858818
2022-06-19 03:00:00,38203.25903199309
2022-06-19 04:00:00,39935.00060217589
2022-06-19 05:00:00,40693.839088735665
2022-06-19 06:00:00,41241.881350680895
2022-06-19 07:00:00,40517.45574807982
2022-06-19 08:00:00,39704.04081864568
2022-06-19 09:00:00,38409.45507021333
2022-06-19 10:00:00,36132.27669677585
2022-06-19 11:00:00,33968.09978762328
2022-06-19 12:00:00,31246.876136749706
2022-06-19 13:00:00,28654.713244245686
2022-06-19 14:00:00,25944.765108460073
2022-06-19 15:00:00,23960.661872453347
2022-06-19 16:00:00,22514.152886150892
2022-06-19 17:00:00,21364.331147337423
2022-06-19 18:00:00,21001.15719935581
2022-06-19 19:00:00,21255.726450480088
2022-06-19 20:00:00,22618.280144022956
2022-06-19 21:00:00,24028.198383393
2022-06-19 22:00:00,26087.990017703338
2022-06-19 23:00:00,28493.42895993768
2022-06-20 00:00:00,30791.226567299003
2022-06-20 01:00:00,33664.60622169215
2022-06-20 02:00:00,35696.12525338212
2022-06-20 03:00:00,37874.90152980004
2022-06-20 04:00:00,39727.46362259502
2022-06-20 05:00:00,40643.06353961557
2022-06-20 06:00:00,41146.90359752836
2022-06-20 07:00:00,40775.33071656877
2022-06-20 08:00:00,39518.49488907237
2022-06-20 09:00:00,37813.35804994447
2022-06-20 10:00:00,35989.89939736961
2022-06-20 11:00:00,33496.36939558585
2022-06-20 12:00:00,30781.60392180897
2022-06-20 13:00:00,28454.099005507946
2022-06-20 14:00:00,25870.65047893175
2022-06-20 15:00:00,23910.90082762143
2022-06-20 16:00:00,22335.34699925648
2022-06-20 17:00:00,21229.781995494446
2022-06-20 18:00:00,21030.557420414458
2022-06-20 19:00:00,21341.49192812987
2022-06-20 20:00:00,22457.22724829646
2022-06-20 21:00:00,23835.236632990378
2022-06-20 22:00:00,26067.920586607954
2022-06-20 23:00:00,28409.2099474549
2022-06-21 00:00:00,31064.7388953862
2022-06-21 01:00:00,33401.46600724744
2022-06-21 02:00:00,36033.764315812194
2022-06-21 03:00:00,38089.79957543073
2022-06-21 04:00:00,39482.39017511924
2022-06-21 05:00:00,40582.63287209872
2022-06-21 06:00:00,40927.40848600552
2022-06-21 07:00:00,40256.43631714467
2022-06-21 08:00:00,39459.56498172897
2022-06-21 09:00:00,37794.79577717523
2022-06-21 10:00:00,35753.847383709595
2022-06-21 11:00:00,33305.05962923236
2022-06-21 12:00:00,30847.588111601897
2022-06-21 13:00:00,28346.92325714464
2022-06-21 14:00:00,26109.91061803598
2022-06-21 15:00:00,23981.258954742727
2022-06-21 16:00:00,22122.14099371204
2022-06-21 17:00:00,21288.409500290334
2022-06-21 18:00:00,20728.564792909707
2022-06-21 19:00:00,21123.160789101392
2022-06-21 20:00:00,22138.64597990987
2022-06-21 21:00:00,24003.148394083597
2022-06-21 22:00:00,26090.7503161927
2022-06-21 23:00:00,28397.619387914507
2022-06-22 00:00:00,30858.863176257288
2022-06-22 01:00:00,33399.430196455905
2022-06-22 02:00:00,35760.62059763023
2022-06-22 03:00:00,37942.49454846839
2022-06-22 04:00:00,39397.71098422868
2022-06-22 05:00:00,40349.526700897855
2022-06-22 06:00:00,40885.39260915265
2022-06-22 07:00:00,40404.56598211098
2022-06-22 08:00:00,39371.61809448798
2022-06-22 09:00:00,37702.676315361416
2022-06-22 10:00:00,35856.60527128308
2022-06-22 11:00:00,33720.87802898341
2022-06-22 12:00:00,30806.75299987705
2022-06-22 13:00:00,28376.46725269407
2022-06-22 14:00:00,25800.593748108968
2022-06-22 15:00:00,23847.341820374088
2022-06-22 16:00:00,22273.3507113522
2022-06-22 17:00:00,21158.498815667986
2022-06-22 18:00:00,20805.351045616448
2022-06-22 19:00:00,21236.3084304855
2022-06-22 20:00:00,22138.84703318474
2022-06-22 21:00:00,23681.359534699674
2022-06-22 22:00:00,25496.96892239504
2022-06-22 23:00:00,27908.75513233064
2022-06-23 00:00:00,30683.848937788804
2022-06-23 01:00:00,33273.357913777516
2022-06-23 02:00:00,35955.64201661969
2022-06-23 03:00:00,37889.27444572763
2022-06-23 04:00:00,39439.262257054936
2022-06-23 05:00:00,40551.23211857563
2022-06-23 06:00:00,40852.80268377757
2022-06-23 07:00:00,40448.647348371
2022-06-23 08:00:00,39462.52196412349
2022-06-23 09:00:00,37863.5438964238
2022-06-23 10:00:00,35844.99277032824
2022-06-23 11:00:00,33422.76268252622
2022-06-23 12:00:00,30876.945492875027
2022-06-23 13:00:00,27880.43371485598
2022-06-23 14:00:00,25852.38178677464
2022-06-23 15:00:00,23691.72364827127
2022-06-23 16:00:00,22203.758193744805
2022-06-23 17:00:00,21164.680992815236
2022-06-23 18:00:00,20859.248909803762
2022-06-23 19:00:00,21172.670077448332
2022-06-23 20:00:00,22333.619023296967
2022-06-23 21:00:00,23622.61524371093
2022-06-23 22:00:00,25833.84619802168
2022-06-23 23:00:00,28189.267275635437
2022-06-24 00:00:00,30657.509500586635
2022-06-24 01:00:00,33251.224660723026
2022-06-24 02:00:00,35897.89067095898
2022-06-24 03:00:00,37959.14932093144
2022-06-24 04:00:00,39684.42849593199
2022-06-24 05:00:00,40424.34169403535
2022-06-24 06:00:00,40705.384597133416
2022-06-24 07:00:00,40463.3583744636
2022-06-24 08:00:00,39370.62626128516
2022-06-24 09:00:00,37818.112361957385
2022-06-24 10:00:00,35890.773427406326
2022-06-24 11:00:00,33439.764598858266
2022-06-24 12:00:00,30852.07981385344
2022-06-24 13:00:00,28160.963982629088
2022-06-24 14:00:00,25844.96687972048
2022-06-24 15:00:00,23742.6166195116
2022-06-24 16:00:00,21993.280738303336
2022-06-24 17:00:00,21132.302030157283
2022-06-24 18:00:00,20572.161482939387
2022-06-24 19:00:00,21009.654700203762
2022-06-24 20:00:00,21994.950059870764
2022-06-24 21:00:00,23438.869154128217
2022-06-24 22:00:00,25854.498997278482
2022-06-24 23:00:00,28003.570237834567
2022-06-25 00:00:00,30610.22386627095
2022-06-25 01:00:00,33118.82450493929
2022-06-25 02:00:00,35790.7462244399
2022-06-25 03:00:00,37885.54621661468
2022-06-25 04:00:00,39348.31229158406
2022-06-25 05:00:00,40382.99965916996
2022-06-25 06:00:00,40596.70952983407
2022-06-25 07:00:00,40289.358067756606
2022-06-25 08:00:00,39406.518412966834
2022-06-25 09:00:00,37518.944465254914
2022-06-25 10:00:00,35554.78660854949
2022-06-25 11:00:00,33070.74280860611
2022-06-25 12:00:00,30635.854248152937
2022-06-25 13:00:00,27972.451486369166
2022-06-25 14:00:00,25731.39686539152
2022-06-25 15:00:00,23511.679688047
2022-06-25 16:00:00,21670.31083522147
2022-06-25 17:00:00,20931.885052846028
2022-06-25 18:00:00,20452.523629932195
2022-06-25 19:00:00,20981.28909423046
2022-06-25 20:00:00,22169.3377633288
2022-06-25 21:00:00,23507.728425850102
2022-06-25 22:00:00,25630.96899202245
2022-06-25 23:00:00,27934.197705281444
2022-06-26 00:00:00,30604.35931130334
2022-06-26 01:00:00,33114.90950056911
2022-06-26 02:00:00,35663.73292013361
2022-06-26 03:00:00,37518.476929404496
2022-06-26 04:00:00,39181.57550078715
2022-06-26 05:00:00,40174.3887583613
2022-06-26 06:00:00,40402.92259900291
2022-06-26 07:00:00,40070.44807370783
2022-06-26 08:00:00,39211.66071089818
2022-06-26 09:00:00,37482.32056847008
2022-06-26 10:00:00,35461.498138239076
2022-06-26 11:00:00,33342.31459761896
2022-06-26 12:00:00,30491.89604340403
2022-06-26 13:00:00,27949.63442228928
2022-06-26 14:00:00,25445.331238077863
2022-06-26 15:00:00,23407.75385977012
2022-06-26 16:00:00,21500.60963506028
2022-06-26 17:00:00,20800.217340189636
2022-06-26 18:00:00,20349.745544374127
2022-06-26 19:00:00,20646.632943920486
2022-06-26 20:00:00,21816.30239603518
2022-06-26 21:00:00,23540.278885569616
2022-06-26 22:00:00,25362.885391893305
2022-06-26 23:00:00,27790.084909927125
2022-06-27 00:00:00,30390.709140836654
2022-06-27 01:00:00,33098.48654899074
2022-06-27 02:00:00,35520.05193512773
2022-06-27 03:00:00,37436.36063559163
2022-06-27 04:00:00,39014.81647254592
2022-06-27 05:00:00,39970.1132176376
2022-06-27 06:00:00,40499.16903173101
2022-06-27 07:00:00,39855.207768633
2022-06-27 08:00:00,39090.96706497134
2022-06-27 09:00:00,37320.642526555304
2022-06-27 10:00:00,35161.44969225351
2022-06-27 11:00:00,32835.29416026305
2022-06-27 12:00:00,30417.551258020354
2022-06-27 13:00:00,27868.176227027692
2022-06-27 14:00:00,25294.986611009364
2022-06-27 15:00:00,23413.628667710902
2022-06-27 16:00:00,21526.341625483503
2022-06-27 17:00:00,20734.777445941927
2022-06-27 18:00:00,20047.370111974364
2022-06-27 19:00:00,20843.54663863689
2022-06-27 20:00:00,21902.509786994207
2022-06-27 21:00:00,23134.54920968724
2022-06-27 22:00:00,25293.448232543167
2022-06-27 23:00:00,27595.399549932936
2022-06-28 00:00:00,30290.18257328453
2022-06-28 01:00:00,33263.046630091034
2022-06-28 02:00:00,35362.715720438355
2022-06-28 03:00:00,37375.63751043921
2022-06-28 04:00:00,38812.75859483834
2022-06-28 05:00:00,39846.64020909759
2022-06-28 06:00:00,40302.984444542424
2022-06-28 07:00:00,40166.76665810669
2022-06-28 08:00:00,38925.11473276166
2022-06-28 09:00:00,37442.53339989492
2022-06-28 10:00:00,35407.92323469644
2022-06-28 11:00:00,33094.37661196013
2022-06-28 12:00:00,30457.744007463283
2022-06-28 13:00:00,27861.22418272378
2022-06-28 14:00:00,25272.338085684743
2022-06-28 15:00:00,23422.22108694195
2022-06-28 16:00:00,21580.33434659174
2022-06-28 17:00:00,20949.841229912825
2022-06-28 18:00:00,20469.80251425691
2022-06-28 19:00:00,20969.19267633793
2022-06-28 20:00:00,21617.330600961497
2022-06-28 21:00:00,23404.935644908084
2022-06-28 22:00:00,25442.40586415141
2022-06-28 23:00:00,27695.06605128261
2022-06-29 00:00:00,30279.9260526643
2022-06-29 01:00:00,32970.89465927268
2022-06-29 02:00:00,35293.18720965346
2022-06-29 03:00:00,37339.20027576333
2022-06-29 04:00:00,39018.474261382085
2022-06-29 05:00:00,40199.97662595379
2022-06-29 06:00:00,40198.130892927795
2022-06-29 07:00:00,40026.32280323987
2022-06-29 08:00:00,38874.705856821056
2022-06-29 09:00:00,37311.40702393044
2022-06-29 10:00:00,35326.62995333102
2022-06-29 11:00:00,32826.47366781417
2022-06-29 12:00:00,30277.380509728286
2022-06-29 13:00:00,27701.364631280183
2022-06-29 14:00:00,25267.63858393739
2022-06-29 15:00:00,23219.855099232875
2022-06-29 16:00:00,21783.84532817566
2022-06-29 17:00:00,20501.109685484353
2022-06-29 18:00:00,20144.52095112131
2022-06-29 19:00:00,20485.457371661192
2022-06-29 20:00:00,21475.26403361136
2022-06-29 21:00:00,23061.372713927914
2022-06-29 22:00:00,25530.272910529347
2022-06-29 23:00:00,27735.205385224428
2022-06-30 00:00:00,30280.75306012336
2022-06-30 01:00:00,32837.387358194304
2022-06-30 02:00:00,35194.98790163178
2022-06-30 03:00:00,37321.7050936261
2022-06-30 04:00:00,38790.96807401541
2022-06-30 05:00:00,39684.56494656752
2022-06-30 06:00:00,40362.73345506638
2022-06-30 07:00:00,39640.87802014209
2022-06-30 08:00:00,38802.54580838002
2022-06-30 09:00:00,37060.55892948779
2022-06-30 10:00:00,35158.3318101557
2022-06-30 11:00:00,32713.69566634208
2022-06-30 12:00:00,30155.849643873546
2022-06-30 13:00:00,27881.774752158308
2022-06-30 14:00:00,25137.450343410088
2022-06-30 15:00:00,23064.110034810117
2022-06-30 16:00:00,21541.620640549736
2022-06-30 17:00:00,20134.942473551033
2022-06-30 18:00:00,20026.806952504954
2022-06-30 19:00:00,20515.956646684812
2022-06-30 20:00:00,21510.65092745376
2022-06-30 21:00:00,23100.95311625212
2022-06-30 22:00:00,25284.573413686143
2022-06-30 23:00:00,27631.195820500943
2022-07-01 00:00:00,30140.278889346577
2022-07-01 01:00:00,32811.705834031825
2022-07-01 02:00:00,35191.095820644434
2022-07-01 03:00:00,37255.04486385953
2022-07-01 04:00:00,38920.65373791121
2022-07-01 05:00:00,39779.22213229018
2022-07-01 06:00:00,40292.872572808265
2022-07-01 07:00:00,39629.14275901574
2022-07-01 08:00:00,38587.8020441799
2022-07-01 09:00:00,36974.765138987794
2022-07-01 10:00:00,35380.20104522667
2022-07-01 11:00:00,32586.00309032343
2022-07-01 12:00:00,30120.43819830105
2022-07-01 13:00:00,27581.95104059596
2022-07-01 14:00:00,24882.645129241588
2022-07-01 15:00:00,23020.496017734098
2022-07-01 16:00:00,21545.738342606415
2022-07-01 17:00:00,20312.943401046734
2022-07-01 18:00:00,20099.869262938148
2022-07-01 19:00:00,20161.39999650162
2022-07-01 20:00:00,21349.140850374686
2022-07-01 21:00:00,22974.95922448466
2022-07-01 22:00:00,25031.68618207319
2022-07-01 23:00:00,27469.581086191498
2022-07-02 00:00:00,30017.723223787136
2022-07-02 01:00:00,32598.760495614824
2022-07-02 02:00:00,34912.67936118408
2022-07-02 03:00:00,36816.45452258071
2022-07-02 04:00:00,38706.530557647464
2022-07-02 05:00:00,39533.47013310713
2022-07-02 06:00:00,40068.979159244554
2022-07-02 07:00:00,39666.17530426172
2022-07-02 08:00:00,38880.6859366758
2022-07-02 09:00:00,36869.99046508283
2022-07-02 10:00:00,35241.20501419199
2022-07-02 11:00:00,32477.969726612904
2022-07-02 12:00:00,30041.70860229731
2022-07-02 13:00:00,27537.64565179096
2022-07-02 14:00:00,24853.124796595213
2022-07-02 15:00:00,22799.541725316467
2022-07-02 16:00:00,21372.59948562168
2022-07-02 17:00:00,20270.162770910938
2022-07-02 18:00:00,19972.797231381897
2022-07-02 19:00:00,20280.460888547423
2022-07-02 20:00:00,21429.804923013726
2022-07-02 21:00:00,23097.84256916478
2022-07-02 22:00:00,25047.723673473516
2022-07-02 23:00:00,27298.746239303953
2022-07-03 00:00:00,30012.070368809942
2022-07-03 01:00:00,32793.59216465438
2022-07-03 02:00:00,34970.45427515249
2022-07-03 03:00:00,37278.5866118653
2022-07-03 04:00:00,38484.47602725737
2022-07-03 05:00:00,39755.245881714625
2022-07-03 06:00:00,40052.45628868115
2022-07-03 07:00:00,39495.764508834196
2022-07-03 08:00:00,38695.16454086043
2022-07-03 09:00:00,36901.384958506394
2022-07-03 10:00:00,34814.59334928577
2022-07-03 11:00:00,32555.27160092681
2022-07-03 12:00:00,29913.889749062393
2022-07-03 13:00:00,27244.606001047436
2022-07-03 14:00:00,24921.97975521892
2022-07-03 15:00:00,23004.75834026852
2022-07-03 16:00:00,20894.60558911731
2022-07-03 17:00:00,20103.428012796812
2022-07-03 18:00:00,19825.62613849283
2022-07-03 19:00:00,20360.212746216363
2022-07-03 20:00:00,21192.49350116548
2022-07-03 21:00:00,22804.538972061015
2022-07-03 22:00:00,24631.64727255324
2022-07-03 23:00:00,27198.84214414029
2022-07-04 00:00:00,29627.51284796836
2022-07-04 01:00:00,32313.26194748109
2022-07-04 02:00:00,34651.100464262316
2022-07-04 03:00:00,36996.736501152714
2022-07-04 04:00:00,38425.8683782617
2022-07-04 05:00:00,39403.88360238243
2022-07-04 06:00:00,39720.544608625256
2022-07-04 07:00:00,39433.18915935313
2022-07-04 08:00:00,38506.00868283483
2022-07-04 09:00:00,36548.70862789587
2022-07-04 10:00:00,34672.449470229934
2022-07-04 11:00:00,32342.264170962484
2022-07-04 12:00:00,29832.757650369425
2022-07-04 13:00:00,26974.5004676663
2022-07-04 14:00:00,24538.036211961757
2022-07-04 15:00:00,22485.945471903444
2022-07-04 16:00:00,20985.20538673795
2022-07-04 17:00:00,19906.27111974371
2022-07-04 18:00:00,19659.487342704837
2022-07-04 19:00:00,20072.10302606798
2022-07-04 20:00:00,21053.44896750513
2022-07-04 21:00:00,22694.066896427667
2022-07-04 22:00:00,24788.53704589132
2022-07-04 23:00:00,27277.06225772832
2022-07-05 00:00:00,29638.266707092847
2022-07-05 01:00:00,32326.107449898518
2022-07-05 02:00:00,34873.924208453805
2022-07-05 03:00:00,37032.04131009112
2022-07-05 04:00:00,38557.84037037115
2022-07-05 05:00:00,39173.67655910824
2022-07-05 06:00:00,39575.88269042793
2022-07-05 07:00:00,39332.429819441255
2022-07-05 08:00:00,38205.47057083647
2022-07-05 09:00:00,36709.40356520263
2022-07-05 10:00:00,34754.06416989441
2022-07-05 11:00:00,32303.63164904333
2022-07-05 12:00:00,29990.879897756233
2022-07-05 13:00:00,27294.93544867974
2022-07-05 14:00:00,25021.41211951852
2022-07-05 15:00:00,22718.41501873004
2022-07-05 16:00:00,21142.48386749818
2022-07-05 17:00:00,20262.876818068424
2022-07-05 18:00:00,19859.554345832315
2022-07-05 19:00:00,20202.863665042518
2022-07-05 20:00:00,21210.76118742602
2022-07-05 21:00:00,22515.36142320378
2022-07-05 22:00:00,24606.264862816668
2022-07-05 23:00:00,27163.31407302324
2022-07-06 00:00:00,29910.555847695694
2022-07-06 01:00:00,32441.375238868677
2022-07-06 02:00:00,34647.53010064896
2022-07-06 03:00:00,37069.03358438728
2022-07-06 04:00:00,38341.753016823306
2022-07-06 05:00:00,39367.64914493575
2022-07-06 06:00:00,39519.812469947625
2022-07-06 07:00:00,39192.09023496526
2022-07-06 08:00:00,38400.426746472265
2022-07-06 09:00:00,36777.6528963107
2022-07-06 10:00:00,34741.1004129822
2022-07-06 11:00:00,32299.307383494925
2022-07-06 12:00:00,29848.488045588827
2022-07-06 13:00:00,27232.223455624327
2022-07-06 14:00:00,24742.070176186684
2022-07-06 15:00:00,22392.05645010078
2022-07-06 16:00:00,21013.230303307522
2022-07-06 17:00:00,19824.01994966709
2022-07-06 18:00:00,19374.773494607405
2022-07-06 19:00:00,19995.728605305696
2022-07-06 20:00:00,20869.97147630921
2022-07-06 21:00:00,22430.602011245323
2022-07-06 22:00:00,24364.28905547926
2022-07-06 23:00:00,26948.520925616634
2022-07-07 00:00:00,29506.210999572526
2022-07-07 01:00:00,32060.599228912466
2022-07-07 02:00:00,34577.55394731938
2022-07-07 03:00:00,36423.934538716174
2022-07-07 04:00:00,38044.61311061384
2022-07-07 05:00:00,38922.26010623557
2022-07-07 06:00:00,39430.843989045694
2022-07-07 07:00:00,38990.51718011384
2022-07-07 08:00:00,37935.55890921783
2022-07-07 09:00:00,36501.75433412513
2022-07-07 10:00:00,34447.68381341856
2022-07-07 11:00:00,32065.227287295114
2022-07-07 12:00:00,29326.777654665453
2022-07-07 13:00:00,27039.940154807995
2022-07-07 14:00:00,24262.045409224993
2022-07-07 15:00:00,22641.017316083995
2022-07-07 16:00:00,20627.60020027706
2022-07-07 17:00:00,19627.699715396288
2022-07-07 18:00:00,19226.833290130045
2022-07-07 19:00:00,19818.61337257114
2022-07-07 20:00:00,20830.83996494901
2022-07-07 21:00:00,22166.71306921261
2022-07-07 22:00:00,24428.8720363617
2022-07-07 23:00:00,26834.180757033675
2022-07-08 00:00:00,29298.58663425963
2022-07-08 01:00:00,32045.44599786305
2022-07-08 02:00:00,34424.39191114656
2022-07-08 03:00:00,36344.81649611202
2022-07-08 04:00:00,38163.91404404867
2022-07-08 05:00:00,38761.80709087151
2022-07-08 06:00:00,39242.32199715228
2022-07-08 07:00:00,38822.71268167526
2022-07-08 08:00:00,38026.91035230854
2022-07-08 09:00:00,36340.88633813296
2022-07-08 10:00:00,34006.27381545321
2022-07-08 11:00:00,31851.40068468784
2022-07-08 12:00:00,29365.6641828634
2022-07-08 13:00:00,26796.073038005477
2022-07-08 14:00:00,24275.248046784538
2022-07-08 15:00:00,22148.621980102416
2022-07-08 16:00:00,20601.164762505854
2022-07-08 17:00:00,19753.07656094806
2022-07-08 18:00:00,19248.447157197512
2022-07-08 19:00:00,19615.709561386095
2022-07-08 20:00:00,20698.461288218696
2022-07-08 21:00:00,22280.44701614992
2022-07-08 22:00:00,24386.938622542926
2022-07-08 23:00:00,26501.792767580497
2022-07-09 00:00:00,29225.180903138134
2022-07-09 01:00:00,32119.991528324586
2022-07-09 02:00:00,34292.12754731663
2022-07-09 03:00:00,36360.76799100088
2022-07-09 04:00:00,38112.721982000156
2022-07-09 05:00:00,38948.42906020586
2022-07-09 06:00:00,39288.92916555459
2022-07-09 07:00:00,38854.028362586876
2022-07-09 08:00:00,37959.029178262186
2022-07-09 09:00:00,36138.53622295001
2022-07-09 10:00:00,34287.37489922802
2022-07-09 11:00:00,31833.570110535522
2022-07-09 12:00:00,29485.83295967958
2022-07-09 13:00:00,26619.755320293894
2022-07-09 14:00:00,24498.145743654146
2022-07-09 15:00:00,22449.59627586829
2022-07-09 16:00:00,20810.335856004163
2022-07-09 17:00:00,19787.616354772326
2022-07-09 18:00:00,19351.250798769408
2022-07-09 19:00:00,19715.36582669134
2022-07-09 20:00:00,20620.939413264594
2022-07-09 21:00:00,22156.835299925733
2022-07-09 22:00:00,24242.937336105857
2022-07-09 23:00:00,26964.57341945266
2022-07-10 00:00:00,29330.57960328972
2022-07-10 01:00:00,31985.752863348895
2022-07-10 02:00:00,34327.356759979695
2022-07-10 03:00:00,36501.80782204799
2022-07-10 04:00:00,37986.91760007845
2022-07-10 05:00:00,39329.749464332555
2022-07-10 06:00:00,39389.690850801264
2022-07-10 07:00:00,38968.684266611555
2022-07-10 08:00:00,38027.02107167337
2022-07-10 09:00:00,36125.05039582944
2022-07-10 10:00:00,34407.655117950046
2022-07-10 11:00:00,32002.360877774066
2022-07-10 12:00:00,29264.091419588505
2022-07-10 13:00:00,26702.02429446231
2022-07-10 14:00:00,24402.29831694727
2022-07-10 15:00:00,22221.550794913386
2022-07-10 16:00:00,20745.42437853691
2022-07-10 17:00:00,19849.188215206457
2022-07-10 18:00:00,19245.3534357624
2022-07-10 19:00:00,19635.53238743121
2022-07-10 20:00:00,20729.615913824364
2022-07-10 21:00:00,22278.473379353134
2022-07-10 22:00:00,24201.549850008883
2022-07-10 23:00:00,26704.73590266145
2022-07-11 00:00:00,29346.105185633147
2022-07-11 01:00:00,31861.383883735576
2022-07-11 02:00:00,34250.08268037055
2022-07-11 03:00:00,36500.16259028501
2022-07-11 04:00:00,37698.08699262803
2022-07-11 05:00:00,38811.21033888759
2022-07-11 06:00:00,39345.487599783846
2022-07-11 07:00:00,38731.68940406762
2022-07-11 08:00:00,37611.508538091104
2022-07-11 09:00:00,36225.592963724084
2022-07-11 10:00:00,34106.719222885964
2022-07-11 11:00:00,31889.496289091454
2022-07-11 12:00:00,29268.943372727823
2022-07-11 13:00:00,26768.818955442144
2022-07-11 14:00:00,23937.855664829665
2022-07-11 15:00:00,22005.61838441501
2022-07-11 16:00:00,20288.82861500737
2022-07-11 17:00:00,19534.523136237767
2022-07-11 18:00:00,18981.60979560724
2022-07-11 19:00:00,19258.124682479975
2022-07-11 20:00:00,20434.470908806175
2022-07-11 21:00:00,21885.428714890542
2022-07-11 22:00:00,24069.30165977097
2022-07-11 23:00:00,26650.50603187201
2022-07-12 00:00:00,29061.91191202398
2022-07-12 01:00:00,31464.534167194382
2022-07-12 02:00:00,34036.69319151779
2022-07-12 03:00:00,36100.67272065296
2022-07-12 04:00:00,37786.41886035533
2022-07-12 05:00:00,38656.378556884694
2022-07-12 06:00:00,38953.5627996156
2022-07-12 07:00:00,38801.13364027872
2022-07-12 08:00:00,37825.874836503535
2022-07-12 09:00:00,36230.3808911395
2022-07-12 10:00:00,33838.14788487781
2022-07-12 11:00:00,31521.173979819192
2022-07-12 12:00:00,29099.90921511624
2022-07-12 13:00:00,26346.96588844565
2022-07-12 14:00:00,24023.456428763304
2022-07-12 15:00:00,22053.622181921528
2022-07-12 16:00:00,20211.760054618357
2022-07-12 17:00:00,19273.220896077535
2022-07-12 18:00:00,19023.160166853704
2022-07-12 19:00:00,19556.094299546123
2022-07-12 20:00:00,20338.113851344533
2022-07-12 21:00:00,22005.33140637311
2022-07-12 22:00:00,24048.821933072824
2022-07-12 23:00:00,26449.27161039889
2022-07-13 00:00:00,28819.58766109628
2022-07-13 01:00:00,31677.45509173454
2022-07-13 02:00:00,34207.75163589355
2022-07-13 03:00:00,36127.62844522471
2022-07-13 04:00:00,37705.41242944081
2022-07-13 05:00:00,38811.87017725582
2022-07-13 06:00:00,39115.197928575464
2022-07-13 07:00:00,38495.11131167422
2022-07-13 08:00:00,37741.84674561491
2022-07-13 09:00:00,35894.2890994286
2022-07-13 10:00:00,33887.59744213895
2022-07-13 11:00:00,31461.996220532594
2022-07-13 12:00:00,29109.00010091767
2022-07-13 13:00:00,26473.106646384615
2022-07-13 14:00:00,23962.55214318862
2022-07-13 15:00:00,21784.81087910182
2022-07-13 16:00:00,20178.522140725676
2022-07-13 17:00:00,19276.5644806938
2022-07-13 18:00:00,19230.96389290539
2022-07-13 19:00:00,19093.82324669655
2022-07-13 20:00:00,20241.94731959022
2022-07-13 21:00:00,21967.83444962123
2022-07-13 22:00:00,23880.539884246464
2022-07-13 23:00:00,26251.45188094362
2022-07-14 00:00:00,28859.411516574535
2022-07-14 01:00:00,31882.82770264859
2022-07-14 02:00:00,33726.915886610295
2022-07-14 03:00:00,36075.644742270335
2022-07-14 04:00:00,37564.48333204373
2022-07-14 05:00:00,38564.49204039156
2022-07-14 06:00:00,38826.75668899155
2022-07-14 07:00:00,38601.21091787091
2022-07-14 08:00:00,37443.67808104863
2022-07-14 09:00:00,35794.32203680285
2022-07-14 10:00:00,33915.131221852156
2022-07-14 11:00:00,31721.446351387523
2022-07-14 12:00:00,28699.374261913534
2022-07-14 13:00:00,26219.761334534378
2022-07-14 14:00:00,23855.025652302273
2022-07-14 15:00:00,21632.156257390146
2022-07-14 16:00:00,20040.325592409623
2022-07-14 17:00:00,19235.939733827217
2022-07-14 18:00:00,19045.203662763877
2022-07-14 19:00:00,19452.96629759721
2022-07-14 20:00:00,20240.462388136777
2022-07-14 21:00:00,21814.496622275656
